,mR,mG,mB,stdR,stdG,stdB,D1,D2,D3,ID
204,138.751237333,107.995456,113.526384,73.8190562917,73.7291557392,69.5518376073,0.297358099742,0.532845936028,0.120707586884,16119.0
205,194.969704,175.011248,160.850656,64.7969306023,81.5386958698,88.4427415848,0.111533116663,0.169252914098,0.0239745790628,26972.0
206,161.532554667,133.079306667,97.254128,85.594257106,87.4370604175,82.4560171099,0.066841628873,0.211569497516,0.0832361820684,13989.0
207,103.012125333,67.8148506667,60.0229786667,93.0800719075,73.7704713807,66.9504131925,0.0587192017387,0.0872876355462,0.0121226531367,10533.0
208,98.362704,91.3663866667,64.6897093333,73.3817713092,77.2429732779,66.8973288931,0.113820594209,0.202619949439,0.0455665031454,10253.0
209,207.285718085,147.206316489,131.612976064,75.9430989278,94.3219450842,89.5248689283,0.416685940417,0.486867257288,0.0225654810964,17836.0
210,116.326856,97.2761946667,114.066552,86.3908811227,79.4401665774,82.9861066615,0.0181230445652,0.0454473212895,0.0380467780334,12224.0
211,220.662906667,221.006218667,224.123290667,68.2618083173,63.8346019752,60.8093951026,0.0369103622609,0.120483224342,0.0281427868303,10030.0
212,96.411976,63.941816,43.7211733333,78.9118810221,72.1542137274,57.0592561205,0.15425582913,0.416707320559,0.187207879232,10315.0
213,183.386245333,182.097210667,184.444405333,72.8216730276,76.92563204,83.929299087,0.247462826967,0.440294377206,0.0927259201997,11504.0
214,190.438272,152.652834667,130.386610667,70.9290014051,86.9891494013,89.7191607714,0.253272666421,0.480115010378,0.194954111211,12540.0
215,176.051781333,152.534741333,118.547248,88.6693249703,82.173066202,82.0128761738,0.0611483945493,0.33725568866,0.145978726003,10368.0
216,62.014704,48.2468666667,39.8697706667,74.5953603727,59.4596199409,47.1614377536,0.0158034497265,0.0719986687588,0.0251130359816,12623.0
217,136.537394521,98.3908,78.369109589,103.021468405,98.0293920071,92.077841975,0.157491507728,0.283453172181,0.0593074068392,16825.0
218,115.885453333,85.94356,78.429568,85.0502125359,71.6438724516,66.4009398678,0.194417641099,0.321100953328,0.086778144081,18861.0
219,148.106272,175.580376,185.61472,96.0727789244,80.241883085,85.6365504948,0.110584833481,0.399809579999,0.124927708979,16931.0
220,63.5686213333,48.4670293333,34.0888106667,94.3045906577,71.6213186205,56.4641649249,0.247215711987,0.666642865907,0.200529063916,17701.0
221,30.3389893333,43.2378426667,38.3114746667,57.5677136443,65.5948840602,60.3231499581,0.140442960255,0.0217963282422,0.0642003852827,24660.0
222,63.8241946667,61.347576,49.1043893333,65.686606056,61.9492718837,59.5309595102,0.0420386016037,0.144412472056,0.0461674280922,25993.0
223,217.677304,107.302792,126.557933333,47.8130690428,75.1722379939,68.5426757847,0.487113585796,0.377955253789,0.0778315608676,25764.0
224,143.920714286,164.693201681,188.864288515,78.9426272685,74.1520911552,70.1409377484,0.0559355089303,0.256594664976,0.0873486124338,29110.0
225,147.508621333,158.381736,122.716088,64.1974950732,61.8827124833,83.4983339034,0.00612614061356,0.486156853624,0.45781557104,19054.0
226,130.536786667,97.0709146667,39.3290266667,91.2512490877,97.4004579752,44.6249820032,0.0859127055484,0.400724631042,0.361748595371,23394.0
227,114.333981333,82.0003386667,63.194136,91.6107317756,79.3881219152,67.5316028677,0.0401926478904,0.0837481816618,0.0163500811216,11232.0
228,189.417421333,163.391386667,154.622138667,67.277903669,70.4326214984,80.4879404931,0.489817359646,0.44979554307,0.263970540537,13691.0
229,106.007178667,89.5765413333,76.9512746667,90.7398453995,79.1482898031,70.402105493,0.0153327403979,0.0659383916239,0.0316256499289,26659.0
230,68.658888,78.310984,106.483821333,78.6333028511,80.4754554442,89.1232654974,0.00543836015445,0.0732826353557,0.0405436605837,21594.0
231,99.0179146667,77.4107226667,60.614216,84.9115474149,75.9879550295,67.209092163,0.0241500569099,0.0817747109402,0.03178662402,16305.0
232,39.1274533333,28.929696,25.2471866667,67.5246129421,49.5411021949,40.5639873133,0.016204934726,0.0285041127796,0.00979245477234,10354.0
233,81.8273413333,89.512144,96.9644053333,83.7793815187,63.6382436107,79.6127685049,0.657974134855,1.11847899877,0.152865053464,11574.0
234,134.859881879,112.462985235,124.049342282,79.4054600032,77.8654283056,85.7639507675,0.312540831878,0.589332199812,0.213621948374,14609.0
235,177.885805333,150.484584,129.888394667,77.5659188878,92.2193853645,101.77617614,0.137542048704,0.30648237019,0.060246294616,21636.0
236,55.2967146667,53.573376,48.9185546667,69.7846518589,66.9345099429,61.6170184391,0.00701058798334,0.0304065703676,0.0122553013721,13079.0
237,193.469141333,89.6638986667,41.5854506667,75.0088779617,63.5303762402,47.688356086,0.281422968632,0.605985821284,0.260336982408,12109.0
238,102.452762667,121.643125333,133.962365333,69.8947625933,70.9889421657,76.336086143,0.208217489016,0.291573217445,0.0193281878383,12312.0
239,106.586994667,121.618256,133.964733333,82.9282162511,82.458386884,98.8310591747,0.377172973115,0.578282238786,0.0764234672257,11078.0
240,70.5531505376,58.0543951613,93.388422043,69.0952934594,68.6919678498,75.8786678753,0.0697653683432,0.139656941151,0.0607183716506,11304.0
241,149.390585305,139.347673724,122.042582814,80.103632261,78.7961978727,70.6086455705,0.0717442002376,0.319504037693,0.23578529416,29328.0
242,73.593424,92.2375093333,89.6111733333,70.5232758359,73.9906675556,74.572105655,0.125107535319,0.218764745691,0.0462714021637,13820.0
243,186.517648,187.234248,172.075138667,71.6986623995,67.6603342184,78.6418556888,0.0136313991249,0.148522685779,0.101105339839,24582.0
244,125.74124,112.196453333,93.759664,87.0649739941,83.5385910867,75.127285296,0.0115653687713,0.0309094950527,0.00953382454477,20782.0
245,134.102832,130.149981333,124.529506667,81.1483440388,80.7464438284,95.6590891239,0.103214452055,0.300238615936,0.0811925041696,11011.0
246,177.859765333,128.032416,112.150546667,97.2775109788,100.860104567,107.101342611,0.313282491113,0.442833466985,0.0185854938068,18774.0
247,213.466248,198.57368,196.377205333,64.5653474613,84.8774262604,87.029876212,0.134514880809,0.137077597884,0.00955570703584,15739.0
248,206.406848401,154.196397775,136.78708484,63.4572355982,85.0834993676,83.919461321,0.231178788361,0.379193303368,0.164320623214,10034.0
249,54.4725622378,51.9505482517,53.440634965,84.5812504453,82.8685894544,83.7744140238,0.10528224938,0.12001883339,0.0033963169349,22485.0
250,66.1860666667,43.8601173333,43.439504,81.8855174529,73.7553622966,72.8505866293,0.0388046009406,0.0391482615438,0.00134950844248,10782.0
251,75.945024,12.4862346667,7.00107733333,81.4257090705,14.4689433794,8.88204324312,0.0563900748838,0.161404227512,0.090886652082,25500.0
252,108.649689609,90.0096302294,67.7976464238,87.5753893419,77.4322087144,56.8874105298,0.0846632263328,0.174081233755,0.0850283608083,18334.0
253,65.5250746667,80.1993813333,86.9157173333,83.8049551474,85.0170766949,86.6320494069,0.0308238713431,0.0825056963738,0.0177755796384,15613.0
254,194.419585734,187.569673525,175.425341564,65.474991927,54.014852999,68.4132798081,0.416559898015,0.740140335431,0.485300416883,20665.0
255,157.617554667,152.682408,134.20168,99.496288813,99.8750797713,104.945902902,0.0665707490591,0.235529355529,0.137858782688,17402.0
256,168.781730667,133.695656,96.1961013333,83.8823317024,82.7611410993,85.7055632127,0.135827203819,0.471486438918,0.201442076556,14433.0
257,73.1424293333,73.600384,73.0306773333,100.279777525,100.897497546,99.9236140671,0.000233181143017,0.000365015983269,0.000232742715647,19001.0
258,127.166358832,91.8457746871,53.4306926287,78.2814585348,72.0172348236,60.7818314332,0.0821997339431,0.326360919744,0.177597136548,21106.0
259,167.581457143,94.0750428571,41.5692857143,86.4697247704,51.4967196736,52.3234578319,0.182914103093,1.0455072098,0.505257195129,23522.0
260,169.642603399,122.548750708,95.2193796034,14.7306086571,34.1769936969,24.1192478956,0.495891621396,0.444476148187,0.00743365303341,19040.0
261,176.478490667,171.536218667,187.232282667,83.5487574455,82.7588793879,69.008428911,0.140419754872,0.359554322859,0.0828861715678,11905.0
262,83.2183380645,65.6309032258,69.1937006452,70.3928806387,49.5946997931,48.0484121996,0.359317566413,0.340626262142,0.0457907154897,29947.0
263,69.7219751724,53.8084248276,70.4291006897,89.4202253994,84.9828843761,68.0014711974,0.0341999056689,0.118431415972,0.0479621454112,22178.0
264,88.7481333333,111.880448,111.673258667,85.9007245789,75.2013320138,72.454264177,0.192681938839,0.213798354867,0.0541334717715,23452.0
265,101.276307895,95.1671052632,90.3402289474,92.5692699593,85.2301128959,54.9716406748,0.0168602615328,0.455294319232,0.38654509371,25551.0
266,86.4148226415,81.0700402516,72.8052603774,86.7402735571,76.6927166191,73.956628058,0.0604430072384,0.228369788868,0.0796592781452,25872.0
267,82.8490746667,40.5660506667,38.6391786667,77.6005377143,77.3430036136,77.5303500828,0.142259548901,0.142706483403,0.00178438913452,11427.0
268,86.218144,93.1358346667,89.2899306667,103.806886874,91.0362895092,86.131328804,0.106377539335,0.275113537479,0.123963563371,15283.0
269,111.224106667,79.0199653333,52.9329813333,90.4892953091,70.9215536119,68.8760420018,0.223543419708,0.797673954016,0.301415336048,18280.0
270,187.438456738,171.777259574,124.994473759,74.6483541477,78.0518924912,60.9367579442,0.0259756476103,0.104996312028,0.0793872912244,13294.0
271,188.586765333,139.080213333,84.7633226667,50.8625999314,60.111164469,67.8676286495,0.113302690761,0.375758033759,0.107992677449,14326.0
272,113.481546667,64.0183386667,49.5775253333,99.4758929095,85.5726986507,68.3280117508,0.203981760543,0.32295497011,0.0774122918756,18808.0
273,111.473839311,76.0784189383,75.1735380201,95.2962512792,101.197455748,101.154800143,0.0944463849585,0.0995204625897,0.00193774217928,13780.0
274,134.996468927,115.913680791,119.422443503,95.6957998061,103.524280229,103.590630816,0.194261327354,0.176352214152,0.00181770298352,12414.0
275,88.804408,63.5809226667,45.3707973333,99.0391190175,80.1409586886,63.9296671455,0.0709701462056,0.241863211725,0.132057580457,23997.0
276,57.6029253333,47.563936,46.860176,79.1838961977,72.6084438261,64.0806262239,0.0216017579018,0.0466618553215,0.0108622500373,11460.0
277,133.559666667,81.767296,50.493832,91.7201764929,80.1888913224,69.1789025977,0.690948684485,0.64047396062,0.203408999345,20431.0
278,34.6516927454,35.3027937411,38.7906458037,53.9331292593,53.6165354491,60.9241890228,0.0263309772913,0.046563917511,0.0436087534078,17702.0
279,77.072016,87.9685813333,81.818352,68.0239124845,66.1355783992,63.5883027084,0.0807345154568,0.118294825376,0.0376548373579,18051.0
280,233.244888235,223.461614706,213.298944118,40.2911912032,43.1810405371,43.700795188,0.0115560839315,0.0314017257355,0.00944823049313,27639.0
281,23.3064533333,62.181704,79.2177973333,56.0967673075,63.6288606189,78.8370559508,0.515380772266,0.750436305265,0.0349403825877,10889.0
282,161.056416,159.2888,137.459941333,60.7971344602,62.8837412577,62.305455304,0.0200036887782,0.0660824043068,0.0245274175953,13933.0
283,204.184562667,212.010541333,221.119597333,73.3990713698,48.7856889762,40.0973267664,0.507510528218,0.705747508959,0.128253434253,11826.0
284,135.170154667,131.133842667,105.729837333,82.8469671104,82.7565222614,81.6342710476,0.0394577763897,0.215943065762,0.0844906235315,22377.0
285,138.545621333,73.850016,81.0846586667,50.8725212405,66.7874728433,59.1308663298,1.01851812007,0.917520005457,0.00968956670157,28285.0
286,122.938573333,92.0466453333,56.639768,81.5134643444,72.5021010101,53.4831223307,0.0213126916729,0.13484021725,0.0619102331747,24241.0
287,60.6949653333,56.1029653333,58.0626133333,83.2711543444,77.8044553018,77.5103366842,0.0233710743955,0.0688674460869,0.0265168743361,22244.0
288,179.645170929,150.833798116,98.1491332436,76.9458040345,82.0013426675,76.2458619413,0.155700509905,0.41963972254,0.239830686567,23590.0
289,242.510189333,223.421901333,219.794277333,36.9854523136,64.5253649087,68.3758514354,0.221167175558,0.264120356068,0.0441459350004,10096.0
290,174.791901333,157.862509333,129.752850667,62.9078573917,62.1463459504,72.7950948705,0.162853238462,0.259180081947,0.141041814496,13539.0
291,96.183592,54.7220586667,49.910768,74.39698799,54.9716551138,51.5399778585,0.292968945313,0.358287002726,0.0195406641449,16061.0
292,143.283632,129.971434667,119.000397333,97.7360843133,94.1861279808,90.105254082,0.0979034609327,0.409598480239,0.186304783019,27725.0
293,54.5382213333,39.5966693333,25.660216,61.3386276593,43.931206756,28.6212669676,0.0540288450716,0.314632624469,0.143860505844,18321.0
294,180.683368,173.322466667,169.998501333,63.1703380407,50.0304829937,72.0912016667,0.326877659352,0.899472104362,0.363879493369,15171.0
295,67.597088,102.156837333,123.566330667,68.734335199,74.0194894654,85.4785980246,0.269015239863,0.456415558885,0.0420655887333,13440.0
296,79.4996373333,76.8968106667,78.4688586667,101.185947482,98.5672557798,99.7275639909,0.00295913641297,0.0138072803311,0.00565382525229,11357.0
297,47.5725733333,47.322384,46.5898026667,63.1912581489,62.8869761124,62.0523085105,0.000625433722984,0.00720512593438,0.00467915929303,14320.0
298,188.909421333,162.461416,102.170674667,63.5094050424,60.0404002147,64.9835464572,0.217086111277,0.755491094738,0.370015390318,11848.0
299,131.311194558,89.7918693878,55.5333605442,75.8728988488,71.1825534022,56.3625490557,0.0735556904294,0.176612571488,0.0589289148099,29282.0
300,106.998090909,50.8228494318,35.8011477273,78.940782659,75.5190845917,64.7353415124,0.118614913167,0.220790700171,0.0383914919315,14365.0
301,53.6230666667,49.039808,57.76116,72.9468276938,68.6874105834,70.965759242,0.0497175095931,0.138858961541,0.043984491941,15089.0
302,97.3646971429,59.0697914286,39.4353628571,65.3081884299,42.8957688957,29.3887817136,0.187213350332,0.316419231727,0.138910585185,27812.0
303,171.047258667,158.0152,142.763634667,77.3566369225,80.2774529966,83.1372413669,0.0646454807286,0.128609988543,0.0183393172501,24458.0
304,133.672661333,180.864717333,201.818184,80.054781086,55.7961769772,55.6478858204,0.202271237386,0.433619440713,0.0635592072426,25970.0
305,130.503416,140.072568,168.127552,93.4121152403,96.5320559981,92.6182831617,0.119449609054,0.329746829166,0.100140949205,17979.0
306,183.069746667,172.178232,167.202584,100.013048866,102.550866839,103.914287229,0.0293414877993,0.0658214469023,0.008842652763,26269.0
307,175.201050667,152.387602667,121.731496,67.8736759181,67.1615164523,74.6294336858,0.156124408203,0.341134652331,0.0940381005534,12545.0
308,183.38108,141.952664,120.342181333,52.741211837,68.517061909,72.0460177012,0.578148527127,0.794221140166,0.197779673736,27598.0
309,190.810786667,170.439805333,119.290098667,91.5227594772,88.4610641767,108.660564353,0.0356263763758,0.452041839022,0.263880943425,10215.0
310,161.299415426,141.772738836,140.080579161,58.490905125,78.1829636018,87.0492405229,0.213771744381,0.375134763977,0.0548413933216,18684.0
311,173.942354667,153.428490667,134.975618667,59.4978038111,65.9650882292,67.257247165,0.0321140113607,0.0860737399559,0.0224345171885,20681.0
312,144.666152,161.855794667,153.156189333,82.0669303039,73.1204499769,85.4337023402,0.166813426928,0.413925071157,0.118002814839,24422.0
313,189.41312,155.890781333,139.192098667,64.965339917,85.6572682222,96.6922604112,0.0938023249947,0.104847121445,0.0171068157112,11260.0
314,103.687588966,104.332772414,102.690366897,78.5834124247,78.0935122859,77.7316916359,0.0409561131791,0.0656497700651,0.0105396609877,16132.0
315,123.788490066,103.321891391,93.7742410596,85.0285050605,85.5540886609,80.4015823033,0.106673672585,0.102320584393,0.0257033060091,27506.0
316,116.682317333,97.9353786667,87.3144693333,78.748328899,67.3686171256,54.5451845449,0.05571912715,0.191779340555,0.0643173939227,11418.0
317,89.703928,8.237048,6.85607733333,86.9531243987,15.1284197978,12.8958913715,0.490371131124,0.534321063944,0.12859119613,27328.0
318,165.36715461,172.708448227,163.973753191,48.2935659963,57.5772505962,60.3981196731,0.125580454618,0.300846117891,0.0969294998024,29333.0
319,97.685256,86.5604826667,93.3826373333,77.595791468,70.2494664121,68.5259306395,0.144498994838,0.19514870091,0.0147988088985,22906.0
320,192.299026667,152.292282667,143.918426667,77.6564654985,94.381500872,94.6399651827,0.197570832584,0.226824301251,0.0139398382939,24621.0
321,193.177279173,181.634059084,167.445353028,88.3523914632,82.0781001334,94.5935548274,0.304136136514,0.566023351823,0.13170550811,14596.0
