,mR,mG,mB,stdR,stdG,stdB,D1,D2,D3
2054,55.31036,80.3923626667,83.8007386667,4656.81941267,4512.58614754,4992.36407892,22571.6924709,29339.0433041,10020.5862603
2055,149.937528,130.524410667,120.818229333,11124.4163666,10851.6425935,10773.2220048,21833.0583062,31535.6701689,12174.9559342
2056,116.345909366,107.726619335,141.35336858,3754.245531,3583.97959232,3741.40058986,22330.5341853,42478.2061886,35652.3754889
2057,56.6123813333,41.2392053333,46.1158613333,5993.76771177,4016.23298881,3370.41482682,18096.7539907,22277.0309736,9039.61625292
2058,142.563909333,128.665594667,131.976669333,11151.5518089,10465.9234264,9809.35320768,29774.7269677,47652.1573593,25041.6827909
2059,128.486642667,111.366501333,111.958765333,4661.16101625,4747.85447144,5981.21290504,40474.7397892,52817.2856932,23828.9449829
2060,82.182416,73.7394586667,66.7154853333,7769.18020707,6979.01507555,6753.0783394,14836.623504,19296.2466558,7984.67369402
2061,142.114186969,87.0819036827,77.0485467422,11597.0986327,9077.87073655,9158.28263188,52945.0115308,62473.085845,15522.7436686
2062,76.1483146667,139.209296,125.883557333,7100.70057876,3020.77146985,3602.08254777,54661.9443123,58728.870992,18517.3520245
2063,104.994565333,116.488288,141.739488,8753.00661046,6122.72467883,4381.72505083,21010.73973,50416.1765111,31445.4933814
2064,56.419512,60.371328,46.1738026667,1857.76049768,1810.51068085,1566.0961553,3767.53301246,8401.85306941,9617.50903301
2065,135.556725333,94.1241413333,93.7194346667,6086.58350757,2605.50114093,1557.39262709,39748.6522665,47830.8627562,15017.8444192
2066,211.865613333,175.526757333,175.048536,4411.01521756,5814.57205738,5688.41343359,38903.5697462,40072.3023546,14535.6449805
2067,174.467874667,118.745053333,118.467536,8989.8383173,9643.91460486,8629.87432209,54102.4251582,59790.9580204,19391.3051907
2068,127.207096,87.3350826667,52.97788,9901.12034591,5942.92184227,3223.73181204,31415.1088968,57991.3792214,27423.5987609
2069,59.712944,50.907464,63.098184,6310.27214819,4698.57360509,4812.09133857,20454.3900667,37905.9371999,24589.7657573
2070,138.257570667,126.62536,123.601336,9307.85428402,9570.01359154,9576.81586435,22863.1536539,29368.3120387,11502.531417
2071,146.888330976,133.266192362,120.831954738,6753.8048115,6946.58999877,6751.00515824,22932.0023548,38366.2777058,19296.4159107
2072,91.395216,85.7370266667,63.780432,3402.66151098,3412.97183969,3314.87135256,19063.0622147,27955.2203354,20088.8139272
2073,86.7245632653,68.5077360544,51.5558748299,5100.45765025,4628.36098777,3514.59337596,16671.1472911,28829.8496181,14473.2832833
2074,191.925068917,149.911375527,123.088579466,3473.37108294,4687.41412601,5533.30158265,37848.1375235,57307.908285,23848.0651626
2075,65.079712,53.3201706667,25.1976666667,10303.8067447,7057.37752808,1866.49566656,15347.150615,47641.5760969,34080.2399199
2076,208.424042667,181.165312,170.038437333,4264.14029448,7139.37205328,7755.92147724,33133.5267365,46485.8844167,21661.6298556
2077,152.476901333,55.2940293333,79.0790293333,6323.71214378,3535.83446142,3059.65957303,79802.5067463,79951.5318678,33117.6733935
2078,150.744878531,145.149415254,150.086254237,4749.49195541,4709.04029938,4839.16506303,9893.56983096,12248.1934586,4984.37809561
2079,181.904298667,155.875632,154.229498667,3536.88318792,4440.75796193,4802.6275917,20726.9499927,28701.6211737,13602.1687977
2080,147.243869333,126.384306667,110.210810667,4639.05705841,4777.79075905,4975.8277882,18906.3662294,31883.8068147,14863.1970652
2081,183.578552,157.492312,115.262045333,8661.67096025,9003.92398889,9076.25632158,24193.8268573,71600.8967123,53835.4709091
2082,138.814706667,113.852872,81.4375653333,6187.43461305,6689.45912402,7152.66183525,21913.0556975,48150.8619861,29765.2768507
2083,165.216128,122.987517333,101.481536,8276.58441402,6902.70749485,5465.42108308,32934.1295467,47971.2975226,17698.1124135
2084,50.8024293333,70.173096,47.1634373333,3469.53126183,4898.54194444,3682.77300824,18343.242516,12279.6524381,19865.6889636
2085,105.045167568,97.2585810811,91.0354891892,6604.54164638,5456.7198142,5132.17161349,27005.1657095,40794.1860686,28794.6200531
2086,122.266437588,44.5674249649,24.6359326788,6111.78497455,4498.69949034,2001.46697813,63790.9807575,78790.9444353,34701.8493311
2087,170.254627976,179.221630952,177.497348214,3073.10547709,3231.98698686,5172.96624297,23802.8322895,40058.5926613,22143.4391864
2088,193.500964561,184.583103236,161.505553159,5752.00085269,6880.57108153,6179.51171955,24645.2868516,30511.2704914,18545.0689672
2089,107.926802516,108.347157233,88.5120553459,4970.72853898,4566.40060638,4136.27146473,19488.2019437,36861.1894545,25296.7775616
2090,120.341524966,124.134677463,122.474461538,11515.5572365,12002.4042803,11939.8407702,6071.66986915,5347.02262946,3106.91422476
2091,115.379538667,100.871378667,87.0529626667,4775.82881173,4564.91805122,3808.00597096,15969.1785011,28156.8327764,15579.9481386
2092,90.912592,74.3315813333,72.9511333333,4739.84472251,4919.50116049,4595.84333738,18895.2794369,21318.8506022,5835.3685402
2093,145.141762667,107.885978667,85.393608,6714.36551135,6016.22959647,4778.64844608,35382.8004121,49823.3315827,22057.2397412
2094,192.892590071,168.705838298,162.08538156,6118.03138509,7958.0599313,8961.31275254,23400.4490983,29646.1290728,9086.18902511
2095,106.636664,125.441106667,113.960738667,6292.97122695,3560.19221158,5538.90671188,37273.8644093,64790.3469045,36813.0847118
2096,69.6498133333,19.0861146667,20.134392,4928.63422797,1592.47860293,1265.77866679,49124.3216849,51631.2984632,10804.557742
2097,102.344381333,96.9863733333,85.3032346667,8498.93283883,8749.27548365,7633.0613794,14312.6593965,26790.6109673,19061.4914159
2098,53.5616773333,45.2021653333,45.0035146667,6791.88238791,4382.10387584,3226.83229165,23464.1638888,42349.0971687,24929.7409533
2099,54.2499013333,43.9908266667,52.759304,6407.47743466,4582.17171852,5596.3805961,21852.4519677,27220.6788674,15904.6574625
2100,30.121848,24.7942293333,24.8034106667,5247.54598773,4867.27724777,4856.09477397,14494.0112805,14515.6713934,1214.42373165
2101,170.293274483,136.19526069,115.864907586,6292.32630456,5769.79433119,5923.18805901,29326.5796846,46936.9586041,20692.6945321
2102,81.2515306667,62.4824693333,65.1808426667,4567.97942566,2829.08941001,3816.87749326,20145.3607563,32878.0459578,20871.4841351
2103,106.572382682,110.743645251,143.982701117,4000.00792276,3827.37116213,3753.98604432,20601.2937943,47714.7421035,32422.5636556
2104,63.63252,60.461656,56.9071413333,7894.79327045,7254.02985774,6825.47473727,12268.1987268,22464.8613394,14358.5308092
2105,154.42164676,143.608210928,109.678096569,7956.14361172,7545.47306041,4073.10446204,29535.139766,55015.1105334,42986.9699793
2106,198.272794667,190.823058667,184.456944,5998.77051107,6964.04850243,7586.59488218,18644.6272958,22298.4130825,9665.94108196
2107,191.352018667,175.082090667,175.403304,6285.30060286,8430.74167179,8167.05098588,29711.7522371,25183.2334302,7311.47242353
2108,83.7036693333,110.045696,109.579714667,8574.3743748,6287.02045588,5849.01520291,35805.6016847,49211.9280561,18994.3144388
2109,119.992906667,39.4478773333,39.4203973333,8877.16657902,4034.95812056,3144.88865542,67403.3572458,66847.4612158,8767.15079145
2110,189.525984,145.252293333,116.917949333,3598.44362883,5284.14543074,3857.14351569,37499.8267996,52643.0235929,25732.3184148
2111,126.899326343,126.30785059,120.072141547,7881.35200636,7581.88095279,7207.89525693,14752.4052954,28795.8160329,19878.4252646
2112,188.510544,181.637322667,174.19016,9176.76691816,9313.42139849,7756.33751384,8087.91852086,13412.1691012,8718.9416789
2113,222.663538667,203.482848,182.192824,3838.1295111,6740.18589781,8388.45581357,30716.0477764,46835.4768311,30010.3801875
2114,106.353126844,124.803941003,151.340917404,5593.71241648,4223.83459332,5005.43086972,28427.6980074,63857.6550854,42160.8715873
2115,111.673213333,86.0696613333,68.4925466667,12115.2849838,7830.01319263,4793.98571511,28697.8964734,51200.4002719,25412.9593712
2116,137.610874667,137.04772,132.135034667,8569.42862947,9165.98516013,10518.5441923,31499.7476022,44479.7148822,14212.4520404
2117,124.754848,107.874349333,66.782592,7603.7196925,7849.07567591,3918.55019509,23200.7646641,51932.0902718,39388.4956935
2118,200.067952,150.030216,133.698565333,3034.14248119,4318.66174033,2821.89205448,44379.3301775,52042.8675036,41444.7704421
2119,153.424610795,98.2648494318,63.0480681818,5190.86773692,4047.32026103,2795.94146218,38771.4535193,61189.0552713,26156.3876137
2120,143.175869565,131.372956522,131.987808696,9995.6972583,11248.838202,11269.814692,11859.9208682,12140.84161,3997.87768697
2121,75.4764952381,94.4963102041,135.353844898,5819.59915637,2133.40152924,1516.70141692,26188.6426529,60781.7732877,36107.3699125
2122,115.143691218,63.5990396601,66.0426487252,3400.69269844,3911.52433279,3663.30711876,37808.9621386,38084.0912193,10908.7807751
2123,64.5616666667,32.2069733333,27.0402,5522.46413322,1841.24629004,1620.10113329,37033.927391,40644.1231176,8227.3187613
2124,21.2902601399,21.0676783217,25.8507608392,2477.23413786,2357.29852174,3073.98124376,4240.67836554,8890.55538198,7347.6140345
2125,123.326513889,109.894841667,135.413805556,6598.56283035,7335.43071117,8419.99418718,35549.9463291,42790.3529432,25129.3295374
2126,26.5087287449,35.5482807018,48.122634278,1560.2453786,1754.90851648,1976.63291765,6814.98862802,15329.734179,8789.51591386
2127,185.950815789,176.872090643,168.788277778,5441.9141277,5900.08767721,6323.84874388,29060.358463,43409.7286792,25586.5357171
2128,80.2815253333,116.206226667,159.413133333,6100.87130882,5622.92507856,5102.72609152,53296.5030279,71803.9239944,31671.7150151
2129,120.181986667,87.2023386667,74.4918106667,7005.11018485,6706.6215844,5921.4665356,42163.8629397,53056.7091328,21028.9996909
2130,98.5164550562,99.1282303371,97.8176685393,9052.93499328,8864.70416372,10281.4962552,29389.1953616,37474.0258579,29907.4784293
2131,124.161738667,119.918453333,124.194453333,6745.62662994,6916.24373947,6384.40464123,15978.5853567,22353.9066384,9947.61237685
2132,164.90792,161.616085333,158.274741333,11846.6915853,12584.2619322,12664.8769332,8557.91668574,12238.5148609,4695.39391319
2133,140.969957333,169.977136,180.924130667,3126.26758277,2506.2690559,2241.72511051,23151.4432379,32203.5148858,13159.674654
2134,72.4380906667,78.8897786667,73.5972666667,7560.90660457,7776.37671792,7736.1655952,25410.6608533,14817.9263394,15320.0215405
2135,76.4166334232,63.6139299191,51.1220619946,4384.60328182,3697.73864262,3455.19895262,22251.4465372,37151.1332263,18085.7213569
2136,116.880368,74.3821493333,45.1236266667,7319.49576285,4729.99266589,2847.55498845,36104.4661503,63189.8305901,34549.1331295
2137,39.8752760563,48.1666225352,71.9757830986,2086.40886366,2274.14983975,2893.74899946,13272.4775381,28209.2865915,17122.6000946
2138,198.587352,187.073962667,186.213829333,4383.07053496,5727.82391619,6959.03161568,26300.0907413,35583.2488539,11760.0315476
2139,40.145784,9.112176,14.1436293333,7762.32230169,1255.58194988,1234.08102128,50210.8317298,48703.9497577,3766.4916036
2140,48.0057786667,45.351368,54.810408,4307.32721727,3717.7052312,3235.37760954,12363.288074,34875.2628377,26384.9029939
2141,75.23452,65.483664,35.8831066667,4886.12377637,3972.7100318,1919.76199195,14918.3374074,35824.0076764,26716.9518658
2142,63.061656,66.7075093333,70.8339786667,5622.45811587,5994.85643854,6467.63254358,6430.38513621,12835.1729634,6751.06495303
2143,118.373397333,111.387882667,126.628469333,6380.5346811,6500.2143737,7893.01018363,23436.6697293,37427.5499332,20837.8726361
2144,60.7137226667,58.424008,41.4920533333,3827.77286129,3678.64774522,3053.87633152,8123.306285,20163.8553357,16036.1844901
2145,137.930234667,126.376138667,121.916808,8514.45287146,8187.35953304,7990.60944976,18400.2470636,28200.9945392,12178.4014961
2146,104.778504,72.3541973333,47.1340773333,7217.30032886,4418.95362692,1483.20207927,44997.1234525,61077.0988833,32557.7600427
2147,107.973586667,67.422152,49.2068186667,6929.33587034,4445.50926236,2973.81697271,35791.1134781,48417.88496,16184.210268
2148,89.820592,88.3977866667,65.7383706667,6132.10037277,4335.74190443,4142.39202743,20657.02481,26261.4875245,17774.6192364
2149,154.440344,148.401168,114.826,4659.51048916,4914.61730957,4586.24362267,21034.0991012,52006.7222674,40286.916437
2150,212.257117333,203.208141333,200.766762667,4458.09598401,5306.52566652,5697.93964301,20890.2532297,25737.8971363,9012.43180279
2151,69.039880109,100.574825613,116.134645777,5435.80054037,5973.11733301,4119.91301765,29904.5084728,39907.3598851,25580.567351
2152,185.444073206,165.613467057,158.886213763,5608.84160719,6339.45375187,6867.48977597,27326.5258311,34242.8272343,11358.7936419
2153,135.774762667,126.976010667,120.629656,11179.5199721,11284.2063365,11891.5997707,21256.4616529,24817.2738027,6053.96688131
2154,89.9668213333,54.324224,52.972936,8129.25430718,5380.72228146,4645.23824621,36635.4947831,40158.3178557,11222.8615335
2155,79.7061546667,75.3927653333,70.641064,9118.22624159,8436.49486873,7725.68198895,10175.0685993,16664.5978349,7593.74650617
2156,182.997354667,137.260490667,138.781533333,2706.44198767,7993.17670461,8122.71635498,51862.23441,52161.0255555,2843.02356656
2157,220.346909333,189.706464,61.7531146667,5187.92196058,5032.93624195,1157.97399697,25515.1233389,106385.243361,88163.420714
2158,145.555253333,144.389546667,143.076752,9329.01174707,9397.20619473,9489.1930158,1590.5753676,2628.10730375,1420.50413586
2159,91.3084857571,79.3188995502,86.8509295352,7696.46535228,7869.77809618,8543.8945666,23544.1757766,23883.8122376,6950.56184779
2160,90.5553866667,84.7719893333,56.3692106667,6199.49914565,6108.99128047,4837.66759815,30245.3689017,50492.5412512,29728.1772398
2161,163.887765333,148.767605333,145.940309333,8853.37921138,9873.34687805,9386.16556236,26726.2713823,29222.4069508,12276.3003385
2162,59.7023626667,61.6348773333,71.9382,4047.02952402,3364.9127521,3996.89769276,17499.5759091,33063.1777511,17566.2736515
2163,87.9904555874,119.545472779,161.55595702,1010.90430718,1696.92661991,4803.9278201,24061.0220689,56481.6754532,33296.5970183
2164,82.8128053333,83.4541573333,84.082944,9326.23752349,9283.37807445,9275.93000563,701.631669753,1242.79684583,865.938219505
2165,86.4305771429,94.0154228571,86.2319542857,4749.53478047,4249.31353356,3170.23874578,9284.72369002,32554.0237759,29188.7571164
2166,148.105868217,132.071922481,84.1855503876,5684.0993268,5127.71426385,4572.8112093,25047.4991766,58514.4829166,45127.7014704
2167,178.430644586,166.839006369,93.5255949045,6324.83951849,5917.6452301,6209.1559742,9286.30647782,81955.4707753,73895.9743017
2168,165.192899244,108.246959698,95.5858085642,4665.8672055,6158.47528547,6398.31567467,52223.696652,67463.3985729,23926.5454046
2169,65.642551532,67.5713119777,44.3117743733,3175.02723338,3090.12348842,1464.55319507,15603.5882732,24766.4514818,23443.3801744
2170,170.40244,146.690738667,118.673210667,6166.43742605,6020.08658943,5958.75876073,29656.5368848,59594.7431994,41162.9236692
2171,60.3529174825,48.2159888112,47.6770909091,6674.36757233,3799.00799499,2910.01920384,21690.2971395,30637.9890985,11165.1824884
2172,192.033642667,141.361784,81.9350693333,7609.2853375,7381.23790967,6016.69275201,52412.2093314,90544.5607146,57052.0928275
2173,188.526152,167.003266667,167.56924,7136.85488407,9509.758232,9431.46196316,37396.6820988,39180.1637567,8038.29957143
2174,117.143034301,108.481686016,110.492759894,3476.74206889,2442.08821869,3391.55746737,24248.4351454,49377.4634828,29895.0392039
2175,211.798146667,156.582421333,11.516312,6374.29416457,4864.25574539,102.554693919,35340.1160298,132141.004257,98757.4520884
2176,25.4405199409,27.285450517,23.703648449,2336.01193923,1995.13699068,1549.64891136,11165.9316226,11445.3199606,7155.39097464
2177,186.431301713,185.27428195,181.896079051,3453.45602626,3134.60445321,5024.57833351,20012.6749586,37386.5150957,18947.0152267
2178,218.319072,206.965650667,203.082850667,5517.07766506,6902.43676412,7551.5075491,23429.1469115,27047.9675577,8267.77454942
2179,154.826904,130.36256,137.339949333,4472.00345377,6071.56447025,8663.70711978,31673.687455,46084.1913675,21882.0676582
2180,184.678610667,178.411458667,142.051216,10419.7076716,9618.08531243,11161.9836916,12847.5488713,64881.8616949,55849.9412086
2181,153.990096181,134.284820368,100.804480905,9179.63871097,6151.14443323,3914.93337059,27832.0917108,60556.9451261,36951.197599
2182,29.4390466321,19.9089792746,17.468261658,3338.73187536,2306.99729036,1967.03833983,15433.6869218,21400.7663648,8371.71135432
