,mR,mG,mB,stdR,stdG,stdB,varR,varG,varB,Dc1,Dc2,Dc3,De1,De2,De3,ID
924,39.9904266667,42.3959466667,38.844616,60.5879737601,61.8430037183,58.6734927755,3670.90256435,3824.5571089,3442.57875448,0.0125288306406,0.0284794285577,0.00903944064445,6161.91642267,8820.32352014,5752.97045012,15932.0
925,68.701608,84.5210506667,107.530885333,73.7383790045,64.9050401705,76.646174217,5437.34853821,4212.66423954,5874.6360221,0.289625680523,0.706135905866,0.171245724128,34098.6177286,59680.3860494,29818.87077,10437.0
926,74.3759413333,53.2256853333,57.6427226667,70.3371100637,57.217693902,54.2283710085,4947.30905211,3273.86449546,2940.71622224,0.304607714696,0.34199267269,0.305047191003,33937.0179303,34360.5592067,26843.0210483,14746.0
927,30.6349173333,26.987552,24.594328,66.9318607937,61.2667437336,57.219194666,4479.87398931,3753.61388771,3274.03623823,0.0103123533372,0.0275095081127,0.00568999831455,6981.38152517,11317.0622071,4821.99160099,18950.0
928,143.825637333,96.6287173333,69.8828186667,87.2302413482,82.5045191965,68.636254554,7609.11500566,6806.99568785,4710.9354392,0.0857881552079,0.254136252425,0.0837127452717,36149.1565738,57629.3677998,26380.1710002,22682.0
929,180.062849162,178.753829609,181.19948324,55.5174442336,56.5171803673,59.8877997225,3082.18661423,3194.19167667,3586.5485556,0.0935706139058,0.317897231954,0.0867732818205,14532.2280122,27641.9379748,14713.8773952,10434.0
930,131.324896,85.36224,105.933773333,97.758501843,75.1760287914,67.7867505689,9556.72468259,5651.43530485,4595.0435527,0.809900754142,1.07109938758,0.307256979892,73807.0386345,76824.7772597,36789.8502987,10471.0
931,122.123818667,132.705642667,140.031546667,81.5432330461,74.909822652,67.3461450281,6649.2988556,5611.48152976,4535.50325014,0.120231803161,0.762528405772,0.405617723549,24684.173148,57762.2719948,39702.6599361,17221.0
932,90.1440053333,86.03268,74.2810666667,92.2046764024,87.3005353555,85.1740789924,8501.70235046,7621.38347335,7254.6237322,0.0191191068896,0.0615021956879,0.0181294506687,11436.0084383,21797.9709147,12433.3336238,15873.0
933,150.746090667,136.339408,106.974493333,87.0153708685,81.8091373353,73.9606961393,7571.67476738,6692.73495154,5470.18457341,0.129710013955,0.312773107466,0.202160510233,27937.732442,47875.6824808,35550.8732523,19151.0
934,214.439141333,196.763541333,196.795426667,72.5747990253,89.623580539,88.5222062258,5267.10145356,8032.38618863,7836.18099508,0.177776489902,0.201751933537,0.0101272319902,33066.7015289,34412.5169234,7791.97709186,18690.0
935,97.0530709505,86.9434243641,109.445191432,60.1042047819,47.1751673694,48.3842557677,3612.51543247,2225.49641633,2341.03620619,0.305320231703,0.53891556855,0.140012092162,27336.7033309,35768.3072705,20697.5423662,28319.0
936,128.733330667,149.075858667,147.656704,79.2307310042,69.4736044082,80.6571249582,6277.50873547,4826.58170946,6505.57180652,0.333045909716,0.705556705455,0.199128138885,39570.279529,59301.8169789,29740.9477152,28677.0
937,104.110944,67.9967893333,85.618576,65.5929711333,54.3311231158,45.4751198613,4302.4378621,2951.87093902,2067.9865264,0.106919025632,0.4384349047,0.668048635924,28677.8958433,35508.441785,37199.1473827,20679.0
938,53.6243564626,35.9933659864,33.5631972789,73.931104052,58.0849492332,56.9933583251,5465.80814635,3373.86132742,3248.24289318,0.168537159998,0.203736771366,0.00830991534398,27174.8266416,29737.1943532,4777.84669072,21754.0
939,184.251018667,148.551024,40.667928,100.524437243,93.517427876,32.7367677928,10105.162483,8745.50931655,1071.69596552,0.00374788532586,0.353648671645,0.346670013456,22864.1690861,101622.238142,80906.6189443,15402.0
940,146.02652,125.824549333,114.691930667,96.9388545873,103.85499923,101.073922281,9397.14152869,10785.8608651,10215.9377653,0.0382565984042,0.0704465910494,0.011933834206,21444.0180703,29871.1313311,11971.9871366,16731.0
941,49.24532,36.4727973333,25.7728133333,54.5331594485,41.5601665221,27.5338379856,2973.86547943,1727.24744135,758.112234218,0.109732697483,0.375848234986,0.201434921315,17629.8804874,30053.6992731,17017.2989044,28968.0
942,96.0562685422,92.8761381074,69.2644629156,96.5696263803,89.7986844692,71.4093209296,9325.69273922,8063.8037324,5099.29111563,0.153596423444,0.274386477497,0.0642039664606,32610.9446812,44809.0314334,25926.1372171,29468.0
943,148.575896,167.147674667,162.235397333,72.8901615661,65.0978716718,81.5983904831,5312.97565313,4237.73289619,6658.29732943,0.634633601391,0.993588209407,0.0955736858051,49097.9753656,67309.6869626,22178.9578204,16699.0
944,99.5729786667,96.5529173333,109.399282667,61.7693501729,68.5191451184,70.3753201439,3815.45262078,4694.87324776,4952.68568535,0.330379584806,0.471231473459,0.118799821781,32699.0047096,40004.098315,22199.6069109,24328.0
945,146.060602667,136.442573333,112.767874667,69.4974650999,70.6423014974,72.1809826328,4829.89765532,4990.33476084,5210.09425383,0.136221160999,0.578297422243,0.307941448064,23168.098174,50932.1017532,37265.5909386,23020.0
946,121.602578667,49.912816,32.5843893333,57.7418552319,38.1505223592,31.5884166709,3334.12184562,1455.46235628,997.828067774,0.232177539247,0.377246872877,0.0453515169889,49546.0460481,61189.5125573,13028.4758126,10599.0
947,24.0991466667,38.5849706667,44.5504773333,50.905744947,56.936392123,59.1449321473,2591.39486861,3241.75274799,3498.12299871,0.0326281130569,0.0574704942805,0.00490451430348,12777.1146978,17665.72311,5249.88618924,21946.0
948,162.293657895,149.080251462,149.220011696,76.2575533723,84.8188731587,84.0916652357,5815.21444633,7194.24124391,7071.40816211,0.0882881731954,0.0776733563682,0.00126507631168,21803.2123092,20497.2681838,2521.79142674,12602.0
949,161.699842667,112.991661333,66.9630773333,72.8395829677,64.291753311,55.1376913256,5305.60484691,4133.4295438,3040.16500472,0.173095874745,0.757348322069,0.447240319211,39051.7105131,75923.6773675,44888.4900949,27759.0
950,217.16323506,153.129030544,126.664539177,59.0797691536,66.8804433228,69.9382675994,3490.41912324,4472.99369906,4891.3612748,0.292417720186,0.418165124429,0.0186918152849,49363.3243208,66550.6543995,18249.5199115,23280.0
951,112.432130667,129.738058667,130.681586667,64.7323348496,68.2602128725,70.0669790958,4190.27517509,4659.4566614,4909.38155962,0.0275683503331,0.0534974969637,0.01199669965,14433.9503602,17819.8008968,6677.66703273,19592.0
952,170.684482667,161.277936,158.372773333,106.047021889,110.496790998,111.344902018,11245.9708515,12209.5408209,12397.6872054,0.0376708204346,0.0486319735097,0.00387199435491,19278.8034639,22316.9091722,6258.06056219,15948.0
953,101.221416,55.0867946667,57.3142933333,101.536647894,81.7214597195,84.2922268206,10309.6908656,6678.39697869,7105.17950237,0.271550504078,0.267442989266,0.00214701321016,51335.4655867,50509.2600322,3928.25941099,11252.0
954,41.5318106667,61.224528,40.3360453333,78.4238257424,86.4855464948,73.3069910914,6150.29644408,7479.74975251,5373.91494287,0.0816117004329,0.0350744632911,0.0412554286965,24185.7007134,12711.6933569,20613.6011167,20182.0
955,197.09292,181.592658667,178.732266667,91.5054291024,97.8041362778,99.3277624779,8373.24355521,9565.64907304,9866.00439886,0.115974774481,0.14550667119,0.00657793693548,29722.4012152,33782.3808664,7201.77582267,20943.0
956,69.2845980254,44.6723892807,53.650045134,84.5387975112,67.6025116155,67.5482653111,7146.80828464,4570.09957672,4562.76814654,0.470863481893,0.392117439086,0.0429276577089,47162.9740792,42149.2503967,12944.3327754,17922.0
957,109.477447293,120.17477208,133.524794872,77.9504156714,85.8266771895,93.0308690032,6076.26730334,7366.2185174,8654.74258749,0.167568860172,0.266427873961,0.0231079823806,29136.4700504,40486.0385195,14501.6146687,29907.0
958,232.147952,224.958328,221.760896,58.8654075515,71.9932817568,77.3946452408,3465.13620621,5183.03261811,5989.93111194,0.0329278384851,0.0669624499805,0.00815289686758,13735.7534559,19950.2599482,6988.89640787,20125.0
959,142.738029333,174.184957333,190.520768,102.373190543,78.801057904,83.4659133021,10480.270142,6209.60672678,6966.55868336,0.474869525454,0.836684462041,0.100288380003,58756.519451,79700.3691522,24554.9397271,18955.0
960,106.449824,116.869912,133.959125333,64.5241229906,63.3338197788,74.8648407638,4163.3624477,4011.17272778,5604.74438259,0.0547096899431,0.309479500828,0.15465164488,14454.3742514,38014.6097705,26633.3429558,14407.0
961,75.7546133333,63.9737973333,68.34084,88.924933849,81.1625622157,80.6303669269,7907.64386005,6587.36150542,6501.25607076,0.152609932725,0.13321323695,0.0657421956498,30012.0501466,27618.3025365,18163.9422758,14630.0
962,165.385701333,180.285864,191.446872,96.9736855706,83.8952011765,75.8585176678,9403.89569315,7038.40478044,5754.51470275,0.0348688791641,0.0956123802769,0.0175129482213,18977.8355721,30812.3625027,12430.8133282,21554.0
963,99.4890053333,82.3247866667,80.62432,95.4179588221,88.7321080648,86.4374836932,9104.58686578,7873.38700162,7471.4385872,0.0858418282717,0.250166588571,0.0939284784183,25929.4292648,41366.2786458,23310.2320237,25088.0
964,105.845530667,106.951373333,78.1655333333,99.2575216053,94.4682870286,50.958054058,9852.05559523,8924.25725411,2596.72327338,0.00358827537002,0.330751984885,0.303793142469,5856.14847831,49161.2963316,46016.1796546,22779.0
965,113.240385269,56.3830339943,39.1048810198,68.3555158238,53.9055740518,42.0486588492,4672.47654353,2905.81091385,1768.08971102,0.287222287248,0.273230808557,0.0649872633464,44295.1320915,52334.0685118,16093.6704328,25622.0
966,198.113642667,193.874128,138.969368,69.0428289301,80.5971555923,60.1930485716,4766.91222668,6495.90148957,3623.20309635,0.423639740995,0.71557399178,0.197711302258,42718.3851755,59762.2457828,44787.8705567,22553.0
967,100.030130667,79.3945893333,61.9321893333,76.4627568873,62.0453627001,49.5276380928,5846.55319081,3849.62703259,2452.98693505,0.0403954368187,0.139496666232,0.0374251059915,19528.5522761,34821.9059214,16104.8195892,15503.0
968,153.055336182,103.792991453,80.3914928775,63.6809575898,53.7563848658,57.3934951544,4055.26435956,2889.74891384,3294.01328603,0.219376962858,0.498936560951,0.07968689055,37597.3739376,56100.798702,19221.1300396,15835.0
969,212.46381844,207.1796,202.905798582,70.0876741633,74.5678655088,76.6081495942,4912.28206962,5560.36656654,5868.80858425,0.0291105459311,0.0676665164317,0.0204231261538,11143.4751761,17416.4080683,9495.06814088,16076.0
970,172.809610667,156.745592,151.006021333,99.3551042133,110.499348363,113.240899942,9871.43673324,12210.1059886,12823.5014197,0.0229909053108,0.061996675352,0.024360068808,18238.6902764,27815.9259778,15613.6488689,11564.0
971,94.1867493333,78.3098,100.511453333,62.3055348372,52.6325106624,50.7485299572,3881.97967135,2770.18117863,2575.41329282,0.123534808637,0.357649068793,0.118427028013,20819.3975417,30219.6810043,20577.0380279,16172.0
972,132.690418667,156.771837333,152.773933333,61.7338391651,60.6510756195,68.6863328899,3811.06689806,3678.5529738,4717.81232586,0.202511248309,0.562043629299,0.145470619982,28046.2694845,44235.6729575,22016.3067293,28736.0
973,194.628008,171.834653333,85.5678533333,77.3327563409,75.8613107661,73.89770009,5980.35520329,5754.93847115,5460.87007859,0.167598726564,0.864138831711,0.586741410673,30546.028187,90379.4656435,72519.8254135,13646.0
974,170.632434667,145.987384,85.7088773333,89.0258051713,88.9131925916,78.7813423064,7925.59398639,7905.55581684,6206.49989559,0.0392867095985,0.291565551307,0.193497034943,21471.0079875,65402.9581747,49169.0846976,21293.0
975,131.457728,134.079117333,122.944818667,74.8159020869,75.3269841985,82.7441773038,5597.41920508,5674.15454845,6846.59887769,0.660616796219,1.40501180982,0.596458943798,52867.1138516,81080.987161,53435.5523598,18414.0
976,169.152712,125.917821333,50.1623333333,78.8594139405,76.7339549787,54.9987097778,6218.80716705,5888.09984667,3024.85807722,0.201209157834,0.833165440984,0.739318882563,40197.4109863,90736.9765421,68332.5414572,13578.0
977,38.6144933333,42.1160853333,33.2073973333,64.2030853719,66.5142998675,58.0546134573,4122.03617128,4424.15208686,3370.33814368,0.0171914833302,0.0335787940649,0.0340992490409,7852.53175734,10909.0997337,12464.1022942,28241.0
978,152.11424,153.161037333,153.427576,86.2669440587,67.6652878437,72.2552862571,7441.98563722,4578.59117898,5220.8263921,0.339204591364,0.604501424132,0.0922837500366,40189.4581576,53854.1768204,18609.6939255,12544.0
979,110.047928,121.158058667,71.0610293333,83.5282817029,79.7222149474,71.9095732761,6976.97384424,6355.63155612,5170.98672875,0.106094549931,0.348849660728,0.238596912595,24116.1332099,46820.2353369,44608.3032854,15702.0
980,115.762528,134.729442667,132.977002667,77.9536023481,76.1052407573,79.7652002596,6076.76411905,5792.00767073,6362.48717246,0.293968609575,0.588396697216,0.142323830406,38002.6428686,53444.7261757,25576.6065576,12153.0
981,185.656282667,151.951794667,146.760045333,93.7396567933,106.754620866,108.736895562,8787.12325573,11396.5490762,11823.7124564,0.162147477978,0.182584268402,0.00706457757265,41309.7173193,45249.236756,8549.0625217,11239.0
982,97.0895973333,54.5593813333,42.0666586667,84.8514577619,64.1738438451,47.427346956,7199.76988432,4118.28223386,2249.35323929,0.302667613827,0.407239211005,0.27481213648,45549.0715932,53755.6160601,28124.8136883,29542.0
983,175.011121884,108.276080332,50.9087950139,69.991178992,71.7716548239,63.0001679652,4898.76513669,5151.17043616,3969.02116364,0.143277887266,0.476638366666,0.200061649005,46136.0345717,84231.7243917,43231.3778406,13792.0
984,223.396189702,207.857813008,184.165,49.3577974785,45.0499182592,39.4436574935,2436.19217193,2029.49513516,1555.80211646,0.0282421828957,0.149463898811,0.0625136977989,11928.318532,28617.0956423,17341.1267223,14295.0
985,111.358882667,70.0791013333,42.417064,65.0060199102,63.4476588613,55.2480578387,4225.78262456,4025.60541498,3052.34789495,0.05069330211,0.249701691842,0.100268686865,28226.4226922,49906.5788649,23995.1357571,14212.0
986,212.010018667,176.594074667,166.308997333,72.8765624026,96.8503228869,104.630115808,5310.99334763,9379.98504329,10947.461134,0.167151184571,0.220186948025,0.0214770368443,39632.2598271,49198.9294294,15019.7545253,13066.0
987,111.819593452,111.229527967,126.776572988,83.4530129898,69.0461504449,48.4514293989,6964.40537708,4767.37089126,2347.54101079,0.02602980576,0.368142236663,0.240132974328,13643.2278805,40275.3341761,28859.6834009,21181.0
988,76.3483123288,63.4037013699,48.9981671233,53.955192411,52.5859958752,49.9588821555,2911.16278811,2765.28696219,2495.88990623,0.0640448734653,0.21071605312,0.0587941326597,13946.1736329,26334.3084777,13820.9883149,25145.0
989,81.7955423024,53.7104299584,44.3982357836,84.5529331541,59.7678437375,41.4856393674,7149.19850496,3572.19514503,1721.05827373,0.143966549378,0.249527109214,0.101210446772,32099.3111608,42472.4098563,18239.8201197,18989.0
990,121.404581333,107.851834667,103.148973333,107.532225294,105.049077364,99.8290723534,11563.1794766,11035.308655,9965.84368695,0.0494199804464,0.0529076824026,0.00214481490295,22133.3042269,23941.468021,5948.22973665,17635.0
991,74.0766742532,77.1803470839,60.9376386913,66.1024717798,62.465109634,51.1838795702,4369.5367754,3901.88992159,2619.78952785,0.0707796571494,0.51533467498,0.442504847054,14611.3820359,36941.0951787,33646.0798311,23936.0
992,115.041613986,106.894601399,76.6292923077,64.3153780545,57.096229667,57.6473701594,4136.46785429,3259.97944218,3323.2192863,0.062944143851,0.236117092932,0.100060671747,14409.2397093,34195.347125,23728.7992954,18428.0
993,195.103448,177.294141333,174.710373333,89.165475231,86.0996158618,91.7067271055,7950.48197318,7413.14385154,8410.12379639,0.199196400115,0.470177607454,0.167748866137,35628.6972257,55153.2735112,31744.1537137,19525.0
994,37.0307013333,34.509968,30.8008453333,72.9391591494,70.0331835392,59.7165060718,5320.12093743,4904.64679664,3566.06109742,0.00471630830629,0.0999372407286,0.0777889297259,4859.86573889,20164.0517754,17001.904511,19287.0
995,128.285362667,133.038528,138.566917333,93.2757283478,86.5945420812,87.7110979033,8700.36149882,7498.61471826,7693.2366954,0.133294682029,0.299348274554,0.0425572451655,28856.4432146,43451.7036145,15948.5117801,11422.0
996,111.360980663,73.5717375691,46.4390718232,70.2925604123,63.175998114,44.6797921176,4941.04404931,3991.2067377,1996.28382367,0.0465002966858,0.0988181045186,0.0213771761042,26168.385659,44586.4373885,20833.3483387,19658.0
997,77.1808613333,56.6399093333,38.7964586667,93.0356366767,71.9929233099,49.6989325733,8655.62969184,5182.98100671,2469.98389893,0.0102922033972,0.0374514518091,0.0141921747658,19390.064595,37237.9152881,18543.554945,11671.0
998,119.84328,134.726106667,144.724514667,79.6226315493,85.5459949955,95.0696402915,6339.76345484,7318.11725978,9038.23650516,0.163626417704,0.356772349361,0.0810411610983,30530.5205327,48447.1423822,23786.9880187,20443.0
999,111.609672779,95.0472722144,100.039633286,73.2433919004,68.2290392249,54.6998093496,5364.59445707,4655.20179355,2992.06914288,0.0383496542004,0.204524796651,0.111253692038,15557.4508516,27391.8910081,19186.1455743,29288.0
